3-2		
t	x	y
0.00000000000	-0.11391230600	0.08535259808
0.01665113175	-0.09871465314	0.10271509600
0.02497669762	-0.08704604941	0.11254059370
0.03330226350	-0.07490085669	0.12095205150
0.04162782937	-0.06214278816	0.12773183800
0.04995339524	-0.04843793441	0.13352393700
0.05827896112	-0.03386703775	0.13848636750
0.06660452699	-0.02037237843	0.14123287670
0.07493009286	-0.00533321241	0.14288669890
0.08325565874	0.01023907312	0.14219626350
0.09158122461	0.02478700822	0.14066321960
0.09990679049	0.03836381483	0.13716367860
0.10823235640	0.05176111405	0.13261855050
0.11655792220	0.06497251721	0.12669887380
0.12488348810	0.07212786435	0.12305773400
0.13320905400	0.08943029709	0.11004907520
0.14153461990	0.10064222560	0.09965428400
0.14986018570	0.11037959050	0.08829973789
0.15818575160	0.11919407710	0.07608866966
0.16651131750	0.12667401140	0.06317660203
0.17483688340	0.13249668260	0.04922550345
0.18316244920	0.13677566630	0.03551738435
0.19148801510	0.13939194200	0.02139866591
0.19981358100	0.13991489630	0.00669524627
0.20813914680	0.13981510710	-0.00815360411
0.21646471270	0.13781329260	-0.02221336527
0.22479027860	0.13468037360	-0.03718246571
0.23311584450	0.13012370100	-0.05095901219
0.24144141030	0.12403418900	-0.06462992092
0.24976697620	0.11999811000	-0.07207186444
0.25809254210	0.10756650160	-0.08996085466
0.27016461260	0.09710073276	-0.10076655540
0.27849017850	0.07809203835	-0.11541639750
0.28681574440	0.06523615503	-0.12339172360
0.29514131020	0.05149578966	-0.13001980140
0.30346687610	0.03743946675	-0.13536852850
0.31179244200	0.02279634221	-0.13840420290
0.32011800780	0.00771856325	-0.14015504020
0.32844357370	-0.00719144824	-0.14044119050
0.33676913960	-0.02225648597	-0.13887703580
0.34509470550	-0.03676185938	-0.13582554930
0.35342027130	-0.05146083511	-0.13086158130
0.36174583720	-0.06509135919	-0.12460598710
0.37007140310	-0.07810740322	-0.11713002090
0.37839696900	-0.08407498989	-0.11316975960
0.38672253480	-0.10179390930	-0.09818009621
0.39504810070	-0.11160683310	-0.08683658840
0.40337366660	-0.12092915110	-0.07418160274
0.41169923250	-0.12833990090	-0.06061603913
0.42002479830	-0.13485320150	-0.04599348279
0.42835036420	-0.13943303490	-0.03098034621
0.43667593010	-0.14239507910	-0.01585977101
0.44500149600	-0.14334077420	-0.00108880818
0.45332706180	-0.14282228800	0.01443397268
0.46165262770	-0.14027099000	0.02912643594
0.46997819360	-0.13644897230	0.04352112584
0.47830375950	-0.13080026640	0.05739449590
0.48662932530	-0.12378830130	0.07103100686
0.49495489120	-0.11556139810	0.08377435622
0.50328045710	-0.11138558680	0.08914410493
0.51160602290	-0.09619912462	0.10586558580
0.51993158880	-0.08510240488	0.11487707060
0.52825715470	-0.07230602770	0.12350218130
0.53658272060	-0.05926246084	0.13055649210
0.54490828640	-0.04476122290	0.13567065350
0.55323385230	-0.03023795783	0.13938196410
0.56155941820	-0.01515460665	0.14146040230
0.56988498410	-0.00008993769	0.14217074670
0.57821054990	0.01480075844	0.14094115220
0.58653611580	0.02968826676	0.13861931130
0.59486168170	0.04445115103	0.13472007580
0.60318724760	0.05769958216	0.12960728710
0.61151281340	0.07057652698	0.12257052110
0.61983837930	0.08346751796	0.11450267490
0.62816394520	0.08804923880	0.11088868010
0.63648951110	0.10464593170	0.09423105561
0.64481507690	0.11393178110	0.08233236095
0.65314064280	0.12192953490	0.06975514963
0.66146620870	0.12781760960	0.05646007931
0.66979177450	0.13297489350	0.04292706715
0.67811734040	0.13658523610	0.02875244623
0.68644290630	0.13846397820	0.01487691990
0.69476847220	0.13911302530	0.00014512216
0.70309403800	0.13796141140	-0.01471466617
0.71141960390	0.13600967860	-0.02893603638
0.71974516980	0.13130849910	-0.04252227983
0.72807073570	0.12680479650	-0.05607297330
0.73639630150	0.11897353480	-0.06875953723
0.74472186740	0.11222814910	-0.08122233946
0.75304743330	0.10817847010	-0.08645619750
0.76137299920	0.09314274928	-0.10397947690
0.76928228670	0.08093998710	-0.11339909890
0.77760785260	0.06874908846	-0.12147971250
0.78593341850	0.05451014444	-0.12788281430
0.79425898440	0.03988006547	-0.13299701430
0.80258455020	0.02468012656	-0.13623568030
0.81091011610	0.00932467049	-0.13836330900
0.81923568200	-0.00588611852	-0.13903134180
0.82756124790	-0.02109643071	-0.13818681010
0.83588681370	-0.03586523265	-0.13539548940
0.84421237960	-0.05041115526	-0.13073575890
0.85253794550	-0.06380302531	-0.12503783840
0.86086351140	-0.07693864244	-0.11799428640
0.86918907720	-0.08911966101	-0.10948805450
0.87751464310	-0.09428116995	-0.10544892010
0.88584020900	-0.11107505130	-0.08791931393
0.89416577480	-0.12056738720	-0.07494162491
0.90249134070	-0.12836071820	-0.06169049617
0.91081690660	-0.13435587100	-0.04774861490
0.91914247250	-0.13883047780	-0.03341318419
0.92746803830	-0.14185630280	-0.01864499193
0.93579360420	-0.14319907690	-0.00350680707
0.94411917010	-0.14288879420	0.01149118360
0.95244473600	-0.14069034520	0.02667691969
0.96077030180	-0.13777892210	0.04152705482
0.96909586770	-0.13282667840	0.05618567036
0.97742143360	-0.12662104610	0.07045834897
0.98574699950	-0.11911432710	0.08296057580
0.99407256530	-0.10999795910	0.09511145461
1.00239813100	-0.10573082440	0.09964079531
1.01072369700	-0.08779528407	0.11532141780
1.01904926300	-0.07519025147	0.12371188040
1.02737482900	-0.06181708600	0.13061213980
1.03570039500	-0.04788275253	0.13649068270
1.04402596100	-0.03347052889	0.14061703020
1.05235152600	-0.01876562813	0.14304974420
1.06067709200	-0.00365306074	0.14383717310
1.06900265800	0.01122827804	0.14327271020
1.07732822400	0.02639753666	0.14074398980
1.08565379000	0.04093247895	0.13706748140
1.09397935600	0.05543280004	0.13162688760
1.10230492200	0.06839852138	0.12525508210
1.11063048800	0.08134320189	0.11721448540
1.11895605300	0.09291627186	0.10729309410
1.12728161900	0.09761161938	0.10270882330
1.13560718500	0.11238039020	0.08504620670
1.14393275100	0.12070817430	0.07223510541
1.15225831700	0.12703064130	0.05973569003
1.16058388300	0.13244466410	0.04587530218
1.16890944900	0.13608715270	0.03173019515
1.17723501500	0.13824118910	0.01823752154
1.18556058000	0.13929534870	0.00265697092
1.19388614600	0.13847787460	-0.01190912463
1.20221171200	0.13607223290	-0.02620173200
1.21053727800	0.13234357120	-0.03989512313
1.21886284400	0.12703725590	-0.05344268339
1.22718841000	0.12025078620	-0.06619021194
1.23551397600	0.11226519870	-0.07878631690
1.24383954200	0.10257514810	-0.09052385282
1.25216510700	0.09747750962	-0.09593456430
1.26049067300	0.08051279021	-0.11108563400
1.26881623900	0.06814540170	-0.11953789630
1.27714180500	0.05430396073	-0.12629665340
1.28546737100	0.03998353798	-0.13178236120
1.29379293700	0.02479274924	-0.13535116210
1.30211850300	0.00957596899	-0.13749619180
1.31044406900	-0.00614712614	-0.13767199650
1.31835335600	-0.02141239748	-0.13679214470
1.32667892200	-0.03628529385	-0.13412799790
1.33500448800	-0.05089132643	-0.13007305980
1.34333005400	-0.06481870834	-0.12452920710
1.35165562000	-0.07851675084	-0.11726906040
1.35998118500	-0.09071539886	-0.10840389210
1.36830675100	-0.10160351320	-0.09854712688
1.37663231700	-0.10678934520	-0.09353008050
1.38495788300	-0.12140651100	-0.07551788234
1.39328344900	-0.12905920590	-0.06297360268
1.40160901500	-0.13511908240	-0.04949641952
1.40993458100	-0.13959894890	-0.03568871520
1.41826014700	-0.14253060980	-0.02120035394
1.42658571200	-0.14381347010	-0.00632729992
1.43491127800	-0.14421564930	0.00853785294
1.44323684400	-0.14262549900	0.02340525124
1.45156241000	-0.13960900990	0.03837655570
1.45988797600	-0.13561684980	0.05299846653
1.46821354200	-0.12968180460	0.06723430353
1.47653910800	-0.12244619490	0.08072031590
1.48486467400	-0.11333176720	0.09287365630
1.49319023900	-0.10341005910	0.10339442190
1.50151580500	-0.09833316769	0.10786096580
1.50984137100	-0.07925281904	0.12190830860
1.51816693700	-0.06587258043	0.12953863370
1.52649250300	-0.05278580103	0.13538474810
1.53481806900	-0.03801888132	0.14024658780
1.54314363500	-0.02419530577	0.14328116290
1.55146920100	-0.00885215101	0.14491890850
1.55979476600	0.00598646280	0.14482728520
1.56812033200	0.02137299637	0.14275332380
1.57644589800	0.03597420864	0.13947056270
1.58477146400	0.05031016535	0.13413079410
1.59309703000	0.06392177835	0.12775695010
1.60142259600	0.07593561146	0.12040729910
1.60974816200	0.08811472798	0.11150835080
1.61807372800	0.09901443545	0.10123203520
1.62639929300	0.10344149610	0.09620262590
1.63472485900	0.11655092530	0.07839961748
1.64305042500	0.12381885040	0.06524615081
1.65137599100	0.12980024410	0.05191854086
1.65970155700	0.13403550950	0.03790881005
1.66802712300	0.13680875430	0.02335862458
1.67635268900	0.13807302020	0.00846899580
1.68467825500	0.13804710530	-0.00659862994
1.69300382000	0.13592472610	-0.02098425358
1.70132938600	0.13253668150	-0.03567606564
1.70965495200	0.12717275320	-0.04935960515
1.71798051800	0.12122275280	-0.06254550335
1.72630608400	0.11329976370	-0.07580528578
1.73463165000	0.10425774070	-0.08822765392
1.74295721600	0.09386704237	-0.09980767248
1.75128278200	0.08796795952	-0.10511408310
1.75960834700	0.06956710414	-0.11849324100
1.76793391300	0.05621885504	-0.12561912350
1.77625947900	0.04161002862	-0.13150630120
1.78458504500	0.02675220873	-0.13547884610
1.79291061100	0.01201485689	-0.13799901250
1.80123617700	-0.00335965620	-0.13852750460
1.80956174300	-0.01851228275	-0.13748858390
1.81788730900	-0.03312890037	-0.13528281170
1.82621287400	-0.04797590350	-0.13139095050
1.83453844000	-0.06225011911	-0.12613310540
1.84286400600	-0.07591073783	-0.11923798180
1.85077329400	-0.08893194505	-0.11084164300
1.85909886000	-0.10022582970	-0.10120291930
1.86742442500	-0.11171457790	-0.08982370828
1.87574999100	-0.11696657400	-0.08395317101
1.88407555700	-0.12949110700	-0.06428316015
1.89240112300	-0.13641051920	-0.04972976996
1.90072668900	-0.14084260710	-0.03554520124
1.90905225500	-0.14455990980	-0.02069846088
1.91737782100	-0.14625854670	-0.00505137708
1.92570338700	-0.14681488960	0.01058538048
1.93402895200	-0.14510498590	0.02532457110
1.94235451800	-0.14205324130	0.04017487254
1.95068008400	-0.13752094150	0.05451100993
1.95900565000	-0.13152546480	0.06814284703
1.96733121600	-0.12396469920	0.08090053383
1.97565678200	-0.11499125660	0.09322904446
1.98398234800	-0.10534042350	0.10381681460
1.99230791400	-0.09449548710	0.11374185680
2.00063347900	-0.08981875431	0.11785654830
2.00895904500	-0.06979199653	0.13007422220
2.01728461100	-0.05536848407	0.13645387770
2.02561017700	-0.04075472782	0.14089128690
2.03393574300	-0.02584244732	0.14385254240
2.04226130900	-0.01101935813	0.14576840370
2.05058687500	0.00397447298	0.14491280790
2.05891244100	0.01912883586	0.14380646060
2.06723800600	0.03387091625	0.14048242950
2.07556357200	0.04777320066	0.13585744480
2.08388913800	0.06125035976	0.12972636250
2.09221470400	0.07429679443	0.12223352580
2.10054027000	0.08646244411	0.11323342120
2.10886583600	0.09733095763	0.10279747600
2.11719140200	0.10696719740	0.09202469959
2.12551696800	0.11166608490	0.08544959090
2.13384253300	0.12292578060	0.06735136416
2.14216809900	0.12891231190	0.05359740931
2.15049366500	0.13322509780	0.04041587390
2.15881923100	0.13612008670	0.02624400174
2.16714479700	0.13741806550	0.01117790925
2.17547036300	0.13741181210	-0.00374152892
2.18379592900	0.13574340080	-0.01827813529
2.19212149500	0.13260705220	-0.03325964211
2.20044706000	0.12793134810	-0.04768531232
2.20877262600	0.12196277740	-0.06139044617
2.21709819200	0.11463793550	-0.07427679048
2.22542375800	0.10596644120	-0.08650502878
2.23374932400	0.09575922859	-0.09768628008
2.24207489000	0.08381922763	-0.10781332530
2.25040045600	0.07679702177	-0.11285606160
2.25872602200	0.05780008490	-0.12386367230
2.26705158700	0.04389871739	-0.12965858070
2.27537715300	0.02968665927	-0.13405213140
2.28370271900	0.01466825877	-0.13689600500
2.29202828500	-0.00011169899	-0.13817708620
2.30035385100	-0.01524168875	-0.13814124440
2.30867941700	-0.03029589058	-0.13616155560
2.31700498300	-0.04464900606	-0.13274467800
2.32533054900	-0.05938683213	-0.12760599730
2.33365611400	-0.07320874432	-0.12084712970
2.34198168000	-0.08634544089	-0.11263428950
2.35030724600	-0.09768070776	-0.10298381020
2.35863281200	-0.10950521850	-0.09159469597
2.36695837800	-0.11905600310	-0.07949094076
