t	x	y
0.00000000000	-0.02859942629	-0.06609740309
0.01664833706	-0.03537812554	-0.06243051144
0.02497250559	-0.03960945331	-0.05951330608
0.03329667412	-0.04358929296	-0.05675338442
0.04162084266	-0.04716324067	-0.05338249547
0.04994501119	-0.05083749497	-0.04977683745
0.05826917972	-0.05432245189	-0.04592790026
0.06659334825	-0.05765225075	-0.04160567762
0.07491751678	-0.06008838935	-0.03712003826
0.08324168531	-0.06286761799	-0.03245505206
0.09156585384	-0.06448996228	-0.02757073315
0.09989002237	-0.06640301380	-0.02278847509
0.10821419090	-0.06732119623	-0.01813831000
0.11653835940	-0.06873728862	-0.01320313213
0.12486252800	-0.06947600310	-0.00801025549
0.13318669650	-0.07003677402	-0.00269573430
0.14151086500	-0.07020976201	0.00252298725
0.14983503360	-0.06972192823	0.00719322763
0.15815920210	-0.06885336535	0.01208330477
0.16648337060	-0.06765560832	0.01660950160
0.17480753920	-0.06597336259	0.02115573583
0.18313170770	-0.06440447510	0.02617016688
0.19145587620	-0.06212095729	0.03088120490
0.19978004470	-0.06000678944	0.03544784411
0.20810421330	-0.05741846617	0.03943120894
0.21642838180	-0.05429985808	0.04357735126
0.22475255030	-0.05077125665	0.04727233786
0.23307671890	-0.04711930399	0.05086447602
0.24140088740	-0.04294335974	0.05445335715
0.24972505590	-0.03882096713	0.05750402971
0.25804922450	-0.03444106622	0.06032940364
0.26637339300	-0.03012834620	0.06274006985
0.27844343740	-0.02381888553	0.06562190277
0.28676760590	-0.01901817465	0.06745431580
0.29509177440	-0.01417127405	0.06873130046
0.30341594300	-0.00945512146	0.06966294219
0.31174011150	-0.00422069520	0.07007341339
0.32006428000	0.00079270357	0.07017012738
0.32838844860	0.00588459559	0.07009437784
0.33671261710	0.01079859765	0.06961935187
0.34503678560	0.01545429421	0.06887323275
0.35336095420	0.02046490820	0.06782650118
0.36168512270	0.02553526677	0.06613038253
0.37000929120	0.03010826557	0.06425393310
0.37833345970	0.03466095251	0.06211268571
0.38665762830	0.03911928680	0.05961175625
0.39498179680	0.04308522491	0.05703868982
0.40330596530	0.04681373250	0.05398106661
0.41163013390	0.05044905160	0.05084415408
0.41995430240	0.05403619515	0.04715616462
0.42827847090	0.05711207206	0.04331439905
0.43660263950	0.06012215717	0.03899594937
0.44492680800	0.06301088407	0.03458841158
0.45325097650	0.06527917617	0.03012073610
0.46157514510	0.06757284505	0.02549317433
0.46989931360	0.06907304284	0.02095476182
0.47822348210	0.07046682392	0.01603600454
0.48654765070	0.07137611619	0.01129110659
0.49487181920	0.07218002424	0.00629348889
0.50319598770	0.07228081339	0.00123924352
0.51152015620	0.07230917177	-0.00394310975
0.51984432480	0.07184369518	-0.00893279836
0.52816849330	0.07119853656	-0.01398513086
0.53649266180	0.06988179143	-0.01859842945
0.54481683040	0.06845789629	-0.02343045604
0.55314099890	0.06669694335	-0.02820176660
0.56146516740	0.06472768880	-0.03274456076
0.56978933600	0.06241853703	-0.03743280772
0.57811350450	0.05965459644	-0.04182202796
0.58643767300	0.05634286433	-0.04592591080
0.59476184160	0.05328563382	-0.04967635494
0.60308601010	0.04918836780	-0.05332135676
0.61141017860	0.04521958159	-0.05629083739
0.61973434720	0.04122355810	-0.05918271948
0.62805851570	0.03698013692	-0.06180595570
0.63638268420	0.03252211237	-0.06447176673
0.64470685270	0.02817658190	-0.06652761253
0.65303102130	0.02346668149	-0.06812654074
0.66135518980	0.01866006638	-0.06961533177
0.66967935830	0.01334498650	-0.07091102204
0.67800352690	0.00803605772	-0.07179643944
0.68632769540	0.00282792398	-0.07218619096
0.69465186390	-0.00221295233	-0.07215864449
0.70297603250	-0.00739637837	-0.07176985100
0.71130020100	-0.01223672958	-0.07125853136
0.71962436950	-0.01701738029	-0.07020635571
0.72794853810	-0.02180713358	-0.06889204499
0.73627270660	-0.02683292403	-0.06683764032
0.74459687510	-0.03140372990	-0.06464058469
0.75292104360	-0.03573587006	-0.06220197217
0.76124521220	-0.04022652310	-0.05949912246
0.76956938070	-0.04427072874	-0.05655047081
0.77789354920	-0.04799927052	-0.05293783104
0.78621771780	-0.05156628573	-0.04897937775
0.79412567790	-0.05509763783	-0.04515322997
0.80244984640	-0.05813968524	-0.04091082563
0.81077401490	-0.06135061216	-0.03646677263
0.81909818350	-0.06369594055	-0.03174848559
0.82742235200	-0.06573948959	-0.02709601233
0.83574652050	-0.06730843684	-0.02279947003
0.84407068910	-0.06886042228	-0.01775576582
0.85239485760	-0.06959654733	-0.01298694791
0.86071902610	-0.07044798904	-0.00766350914
0.86904319470	-0.07070461345	-0.00264427197
0.87736736320	-0.07058687522	0.00241295266
0.88569153170	-0.06986763205	0.00726891897
0.89401570030	-0.06928616293	0.01222650873
0.90233986880	-0.06801037228	0.01730993781
0.91066403730	-0.06653540561	0.02206531719
0.91898820580	-0.06477457383	0.02655348746
0.92731237440	-0.06248361820	0.03105498068
0.93563654290	-0.05993571846	0.03544265493
0.94396071140	-0.05752270156	0.03975882175
0.95228488000	-0.05448556565	0.04398836038
0.96060904850	-0.05106462336	0.04787258721
0.96893321700	-0.04754394913	0.05140766925
0.97725738560	-0.04350961299	0.05464140197
0.98558155410	-0.03932021170	0.05782537797
0.99390572260	-0.03473151760	0.06057207729
1.00222989100	-0.03021524260	0.06295850560
1.01055406000	-0.02546986487	0.06498869798
1.01887822800	-0.02094570477	0.06671068775
1.02720239700	-0.01596429348	0.06816565114
1.03552656500	-0.01089153024	0.06934749296
1.04385073400	-0.00566846706	0.06994671380
1.05217490200	-0.00083134684	0.07027879493
1.06049907100	0.00444705842	0.07024092165
1.06882323900	0.00919259686	0.07009137363
1.07714740800	0.01435774943	0.06947159956
1.08547157600	0.01915352601	0.06843383857
1.09379574500	0.02422528233	0.06671362147
1.10211991400	0.02889751645	0.06509773545
1.11044408200	0.03380352273	0.06282599165
1.11876825100	0.03817492578	0.06027162043
1.12709241900	0.04249450898	0.05752442528
1.13541658800	0.04648256757	0.05419970593
1.14374075600	0.05008180148	0.05087339391
1.15206492500	0.05345244592	0.04771876540
1.16038909300	0.05681409536	0.04400879803
1.16871326200	0.06000777953	0.04029121662
1.17703743000	0.06238444068	0.03643398273
1.18536159900	0.06476821811	0.03219117882
1.19368576700	0.06689873198	0.02727917374
1.20200993600	0.06868818383	0.02253774103
1.21033410400	0.06997108206	0.01813943648
1.21865827300	0.07127449425	0.01326376122
1.22698244200	0.07198816365	0.00825081518
1.23530661000	0.07256779448	0.00316699590
1.24363077900	0.07275655627	-0.00198011689
1.25195494700	0.07218317964	-0.00708270027
