t	x	y
0.00000000000	0.10606078440	0.06365246062
0.01665364583	0.11626344310	0.03853776784
0.02498046875	0.11967894870	0.02086383756
0.03330729167	0.12116639060	0.00256032162
0.04163411458	0.11929496400	-0.01521290620
0.04996093750	0.11523931510	-0.03348061009
0.05828776042	0.10828153920	-0.05091896172
0.06661458333	0.09891966568	-0.06700521589
0.07494140625	0.08668103516	-0.08154459583
0.08326822917	0.07228218169	-0.09447794386
0.09159505208	0.05694498650	-0.10474856390
0.09992187500	0.04047518402	-0.11268877850
0.10824869790	0.02269195661	-0.11795578980
0.11657552080	0.00488189804	-0.12062157990
0.12490234370	-0.01338065263	-0.12008022160
0.13322916670	-0.03154048178	-0.11681854120
0.14155598960	-0.04859784663	-0.11129398960
0.14988281250	-0.06445375187	-0.10345928060
0.15820963540	-0.07902182495	-0.09337230120
0.16653645830	-0.09195351544	-0.08132170911
0.17486328130	-0.10339521050	-0.06742631657
0.18319010420	-0.11247201430	-0.05225598486
0.19151692710	-0.11924251910	-0.03598415611
0.19984375000	-0.12379622500	-0.01889304356
0.20817057290	-0.12580291910	-0.00145237115
0.21649739580	-0.12531612580	0.01576168742
0.22482421870	-0.12253261690	0.03306259371
0.23315104170	-0.11729574650	0.04985368340
0.24147786460	-0.10961351540	0.06579593961
0.24980468750	-0.09996897119	0.08083225888
0.25813151040	-0.08820989661	0.09389257155
0.26645833330	-0.07499825254	0.10487579760
0.27853222660	-0.05290215543	0.11753750850
0.28685904950	-0.03636072696	0.12315011270
0.29518587240	-0.01889479076	0.12696697850
0.30351269530	-0.00149042214	0.12800563470
0.31183951820	0.01610873263	0.12695861150
0.32016634110	0.03336474851	0.12300835450
0.32849316410	0.04982690431	0.11655605460
0.33681998700	0.06517458635	0.10789593260
0.34514680990	0.07899144103	0.09688294019
0.35347363280	0.09110620231	0.08415787901
0.36180045570	0.10108694010	0.06925546296
0.37012727860	0.10916142770	0.05365339644
0.37845410160	0.11441345910	0.03636854692
0.38678092450	0.11785068800	0.01874277968
0.39510774740	0.11878408880	0.00092406625
0.40343457030	0.11689600300	-0.01733910965
0.41176139320	0.11243594200	-0.03521740198
0.42008821610	0.10541011920	-0.05228312125
0.42841503910	0.09575519612	-0.06834534476
0.43674186200	0.08393157865	-0.08262755485
0.44506868490	0.06975756489	-0.09491037085
0.45339550780	0.05469895100	-0.10487159070
0.46172233070	0.03822604386	-0.11217325380
0.47004915360	0.02040254848	-0.11727325900
0.47837597660	0.00223921361	-0.11958105140
0.48670279950	-0.01605905741	-0.11934133360
